,CODE_INSEE,DEP,P22_POP,P16_POP,SUPERF,DENS_LOG_22,REP_MAISON_22,REP_APPART_22,NB_COM_22,TX_EMP_22,CROI_POP_16_22,TX_OCCUP_22,LOG_MEN_22,PART_1529,PART_RES_SECOND,PART_HLM,DENS_POP_22,TX_EMP_22_n,CROI_POP_16_22_n,TX_OCCUP_22_n,LOG_MEN_22_n,PART_RES_SECOND_n,DENS_POP_22_n,POP_LOG_norm,INDICE_TENSION_LOG,INDICE_TENSION,CATEG_TENSION
17593,49222,49,2033.0,2006.0,25.53,35.8,1.0,0.0,20.0,0.742,1.35,0.931,0.907,0.139,0.023,0.027,79.63,0.6354166666666665,0.39041659805697354,0.7553191489361706,0.9059278350515463,0.029224904701397714,0.01509412754136333,0.6002111786701935,0.366,0.61,Tendu
17594,49223,49,6172.0,5453.0,17.29,166.7,0.7,0.3,66.0,0.711,13.19,0.97,0.946,0.155,0.024,0.184,356.97,0.5546874999999998,0.5853779021900214,0.8936170212765955,0.9561855670103092,0.030495552731893267,0.07076175164138601,0.6876834633022516,0.463,0.673,Tendu
17595,49224,49,1011.0,990.999999999999,13.56,33.8,1.0,0.0,4.0,0.699,2.02,0.939,0.892,0.142,0.047,0.043,74.56,0.5234374999999998,0.40144903671990784,0.7836879432624113,0.8865979381443299,0.05972045743329098,0.014076478251008115,0.5452090680697343,0.322,0.59,Intermédiaire
17596,49228,49,5473.0,5680.0,299.45,11.5,1.0,0.0,52.0,0.658,-3.64,0.868,0.751,0.136,0.116,0.086,18.28,0.41666666666666674,0.3082496295076569,0.5319148936170213,0.7048969072164948,0.14739517153748413,0.0027799689687218365,0.6782147241779006,0.308,0.455,Intermédiaire
17597,49231,49,1454.0,1489.0,13.23,48.8,1.0,0.0,7.0,0.755,-2.35,0.965,0.952,0.145,0.014,0.097,109.9,0.6692708333333333,0.32949119051539605,0.875886524822695,0.9639175257731958,0.017789072426937738,0.02116991531632434,0.5738163074884934,0.371,0.647,Tendu
17598,49235,49,377.0,435.0,6.54,35.6,1.0,0.0,2.0,0.7,-13.33,0.867,0.794,0.106,0.073,0.011,57.65,0.5260416666666665,0.14869092705417422,0.5283687943262412,0.7603092783505154,0.09275730622617534,0.010682306752012719,0.46761646972608206,0.213,0.455,Intermédiaire
17599,49236,49,128.0,126.0,4.91,18.3,1.0,0.0,0.0,0.736,1.59,0.944,0.744,0.141,0.2,0.0,26.07,0.6197916666666665,0.3943685163839948,0.8014184397163118,0.6958762886597938,0.25412960609911056,0.00434357606376466,0.3829096602490285,0.229,0.599,Intermédiaire
17600,49237,49,137.0,145.0,5.3,18.7,0.9,0.1,1.0,0.753,-5.52,0.89,0.725,0.135,0.165,0.0,25.85,0.6640625,0.27729293594599047,0.6099290780141846,0.6713917525773195,0.20965692503176622,0.004299417711914928,0.388223428717334,0.205,0.529,Intermédiaire
17601,49240,49,1016.0,1031.0,22.16,20.9,1.0,0.0,6.0,0.742,-1.45,0.917,0.894,0.168,0.023,0.103,45.85,0.6354166666666665,0.3443108842417257,0.7056737588652484,0.8891752577319587,0.029224904701397714,0.00831381333461794,0.5455973933371273,0.319,0.585,Intermédiaire
17602,49241,49,2649.0,2326.0,9.14,118.3,0.9,0.1,26.0,0.753,13.89,0.969,0.956,0.133,0.014,0.134,289.82,0.6640625,0.5969043306438334,0.8900709219858154,0.9690721649484535,0.017789072426937738,0.05728341833816065,0.6210557685094473,0.437,0.704,Tendu
17603,49244,49,18514.0,18366.0,191.87,44.8,0.9,0.1,163.0,0.723,0.81,0.934,0.901,0.14,0.033,0.109,96.49,0.5859374999999998,0.3815247818211757,0.7659574468085109,0.8981958762886597,0.041931385006353246,0.018478263051301968,0.77422724481782,0.463,0.598,Intermédiaire
17604,49246,49,12863.0,12708.0,19.55,338.7,0.6,0.4,116.0,0.686,1.22,0.949,0.925,0.176,0.023,0.26,657.95,0.4895833333333335,0.388275975629837,0.8191489361702127,0.9291237113402062,0.029224904701397714,0.13117439136744366,0.7455356066326364,0.443,0.594,Intermédiaire
17605,49247,49,2478.0,2429.0,18.36,59.0,1.0,0.0,19.0,0.746,2.02,0.956,0.92,0.123,0.036,0.052,134.97,0.6458333333333333,0.40144903671990784,0.8439716312056738,0.9226804123711341,0.045743329097839895,0.026201960229382565,0.6158000606719729,0.395,0.642,Tendu
17606,49248,49,8811.0,9012.99999999999,202.16,22.0,0.9,0.1,78.0,0.697,-2.24,0.895,0.864,0.159,0.031,0.151,43.58,0.5182291666666665,0.33130248641528076,0.6276595744680851,0.8505154639175256,0.03939008894536213,0.007858179431441148,0.7157275166599386,0.377,0.527,Intermédiaire
17607,49253,49,1089.0,1193.0,16.04,42.3,1.0,0.0,11.0,0.716,-8.72,0.863,0.749,0.152,0.114,0.126,67.89,0.5677083333333333,0.22460069158570725,0.5141843971631204,0.7023195876288659,0.14485387547649303,0.012737677310836661,0.5510592336740507,0.259,0.47,Intermédiaire
17608,49257,49,1043.0,1006.0,8.41,59.7,1.0,0.0,3.0,0.746,3.68,0.942,0.904,0.128,0.038,0.055,124.02,0.6458333333333333,0.42878313848180477,0.7943262411347516,0.902061855670103,0.048284625158831,0.024004078625952663,0.547661905436835,0.346,0.631,Tendu
17609,49259,49,2332.0,2342.99999999999,28.01,39.0,0.9,0.1,27.0,0.766,-0.47,0.916,0.862,0.111,0.054,0.058,83.26,0.6979166666666665,0.36044788407706246,0.7021276595744683,0.8479381443298968,0.06861499364675985,0.015822740346883926,0.6110174242232826,0.366,0.599,Intermédiaire
17610,49260,49,2012.0,1835.0,15.93,56.1,1.0,0.0,14.0,0.764,9.65,0.951,0.939,0.177,0.012,0.059,126.3,0.6927083333333333,0.5270871068664582,0.8262411347517729,0.947164948453608,0.015247776365946633,0.02446171972694081,0.5993934733904842,0.405,0.676,Tendu
17611,49261,49,8452.00000000001,8678.99999999999,144.94,31.4,0.9,0.1,74.0,0.704,-2.62,0.925,0.829,0.12,0.095,0.108,58.31,0.536458333333333,0.32504528239749714,0.7340425531914896,0.8054123711340204,0.12071156289707752,0.010814781807561917,0.7124503593929249,0.396,0.556,Intermédiaire
17612,49262,49,644.0,664.0,12.66,25.1,1.0,0.0,2.0,0.74,-3.01,0.95,0.899,0.098,0.05,0.0,50.87,0.6302083333333333,0.3186234151160876,0.8226950354609928,0.8956185567010309,0.06353240152477764,0.009321426635916397,0.5097189427820223,0.312,0.612,Tendu
17613,49266,49,1283.0,1214.0,27.28,19.8,1.0,0.0,8.0,0.796,5.68,0.959,0.925,0.148,0.034,0.086,47.03,0.7760416666666665,0.46171579120698175,0.854609929078014,0.9291237113402062,0.043202033036848796,0.008550662676357419,0.5639654032667424,0.389,0.69,Tendu
17614,49267,49,9496.00000000001,9208.99999999999,14.58,314.8,0.6,0.4,87.0,0.651,3.12,0.957,0.951,0.16,0.006,0.349,651.3,0.3984375,0.4195619957187552,0.8475177304964538,0.9626288659793814,0.007623888182973317,0.1298396048228949,0.7216259342850926,0.425,0.589,Intermédiaire
17615,49269,49,2843.0,2699.0,21.75,55.2,1.0,0.0,15.0,0.763,5.34,0.965,0.96,0.134,0.006,0.058,130.71,0.6901041666666665,0.45611724024370165,0.875886524822695,0.9742268041237112,0.007623888182973317,0.025346893961746823,0.6266225027844822,0.425,0.678,Tendu
17616,49271,49,2139.0,2161.00000000001,33.23,26.0,0.9,0.1,9.0,0.799,-1.02,0.953,0.94,0.164,0.013,0.064,64.37,0.7838541666666665,0.35139140457763873,0.833333333333333,0.9484536082474224,0.016518424396442185,0.012031143681240931,0.6042138840243911,0.402,0.666,Tendu
17617,49272,49,1127.0,1118.0,10.22,54.7,1.0,0.0,7.0,0.729,0.81,0.97,0.866,0.149,0.104,0.099,110.27,0.6015624999999998,0.3815247818211757,0.8936170212765955,0.8530927835051545,0.13214739517153748,0.021244181635344344,0.5537592809335089,0.351,0.634,Tendu
17618,49278,49,3617.0,3416.00000000001,14.83,118.4,0.8,0.2,24.0,0.705,5.88,0.941,0.906,0.14,0.034,0.126,243.9,0.5390624999999998,0.46500905647949947,0.7907801418439715,0.9046391752577319,0.043202033036848796,0.04806636598843453,0.6455882835179955,0.394,0.611,Tendu
17619,49283,49,3787.0,3570.0,33.36,49.3,0.9,0.1,37.0,0.759,6.08,0.933,0.913,0.158,0.019,0.103,113.52,0.6796875,0.46830232175201714,0.7624113475177308,0.9136597938144329,0.0241423125794155,0.02189652092403358,0.6492061148999895,0.415,0.639,Tendu
17620,49284,49,1396.0,1398.99999999999,19.76,32.2,1.0,0.0,9.0,0.769,-0.21,0.944,0.92,0.139,0.025,0.099,70.65,0.7057291666666665,0.36472912893133547,0.8014184397163118,0.9226804123711341,0.03176620076238882,0.013291663906769677,0.5706111810385412,0.364,0.637,Tendu
17621,49288,49,225.0,230.000000000001,1.83,65.5,1.0,0.0,0.0,0.804,-2.17,0.974,0.887,0.12,0.087,0.0,122.95,0.796875,0.332455129260662,0.9078014184397163,0.8801546391752577,0.11054637865311308,0.023789308460138055,0.4270895751195035,0.29,0.68,Tendu
17622,49291,49,386.0,395.999999999999,7.24,29.4,1.0,0.0,0.0,0.73,-2.53,0.849,0.772,0.16,0.078,0.0,53.31,0.6041666666666665,0.3265272517701301,0.46453900709219864,0.7319587628865979,0.09911054637865312,0.009811182901886165,0.4694704620243736,0.229,0.489,Intermédiaire
17623,49292,49,3508.0,3396.99999999999,29.63,50.7,1.0,0.0,19.0,0.769,3.27,0.919,0.872,0.139,0.046,0.072,118.39,0.7057291666666665,0.4220319446731435,0.7127659574468086,0.8608247422680411,0.05844980940279543,0.02287402625816177,0.6431780428093709,0.397,0.617,Tendu
17624,49294,49,2961.0,2731.0,13.81,86.2,0.9,0.1,18.0,0.719,8.42,0.959,0.95,0.151,0.009,0.137,214.41,0.5755208333333333,0.5068335254404743,0.854609929078014,0.9613402061855669,0.011435832274459974,0.042147139642758936,0.6298256108882393,0.411,0.652,Tendu
17625,49298,49,3860.0,3529.0,24.08,63.5,0.9,0.1,33.0,0.761,9.38,0.978,0.967,0.144,0.011,0.083,160.3,0.6848958333333333,0.5226411987485593,0.9219858156028367,0.9832474226804122,0.01397712833545108,0.03128619228553594,0.6507100815252238,0.458,0.704,Tendu
17626,49299,49,3099.0,2817.00000000001,9.6,131.2,1.0,0.0,19.0,0.764,10.01,0.98,0.977,0.117,0.003,0.087,322.81,0.6927083333333333,0.53301498435699,0.9290780141843973,0.9961340206185565,0.0038119440914866584,0.06390516391780926,0.6334135495254574,0.451,0.712,Tendu
17627,49301,49,25764.0,25681.0,213.07,52.1,1.0,0.0,204.0,0.773,0.32,0.953,0.943,0.155,0.01,0.071,120.92,0.7161458333333335,0.3734562819035074,0.833333333333333,0.9523195876288659,0.012706480304955527,0.023381847304433698,0.8002626216816057,0.523,0.654,Tendu
17628,49302,49,442.0,457.0,13.06,17.0,1.0,0.0,1.0,0.793,-3.28,0.937,0.841,0.131,0.096,0.085,33.84,0.7682291666666665,0.31417750699818875,0.7765957446808511,0.8208762886597938,0.12198221092757307,0.005903168763184781,0.480118682823562,0.3,0.625,Tendu
17629,49306,49,1693.0,1672.0,14.82,48.1,1.0,0.0,22.0,0.746,1.26,0.978,0.967,0.143,0.01,0.103,114.24,0.6458333333333333,0.3889346286843406,0.9219858156028367,0.9832474226804122,0.012706480304955527,0.02204103916645089,0.5857993759894052,0.391,0.668,Tendu
17630,49307,49,16588.0,15821.0,113.66,62.1,0.9,0.1,131.0,0.739,4.85,0.964,0.944,0.136,0.02,0.067,145.94,0.6276041666666665,0.4480487403260333,0.8723404255319149,0.9536082474226804,0.025412960609911054,0.028403856228435168,0.7655727278238446,0.504,0.658,Tendu
17631,49308,49,2209.0,2040.0,5.11,186.9,1.0,0.0,17.0,0.771,8.28,0.966,0.954,0.118,0.012,0.051,432.29,0.7109375,0.5045282397497118,0.8794326241134751,0.9664948453608246,0.015247776365946633,0.08587996555648555,0.6067499064395006,0.421,0.693,Tendu
17632,49310,49,600.0,599.0,26.58,11.7,1.0,0.0,4.0,0.749,0.17,0.901,0.831,0.135,0.07,0.085,22.57,0.6536458333333333,0.3709863329491191,0.6489361702127661,0.8079896907216493,0.0889453621346887,0.0036410568297916327,0.5041519319254146,0.288,0.57,Intermédiaire
17633,49311,49,1319.0,1297.0,16.38,35.1,1.0,0.0,6.0,0.74,1.7,0.938,0.91,0.159,0.028,0.027,80.53,0.6302083333333333,0.3961798122838795,0.7801418439716312,0.9097938144329896,0.035578144853875476,0.015274775344384964,0.5661440961022165,0.35,0.617,Tendu
17634,49323,49,7946.0,7060.0,24.83,147.1,0.8,0.2,74.0,0.704,12.55,0.931,0.924,0.155,0.007,0.22,320.02,0.536458333333333,0.5748394533179648,0.7553191489361706,0.9278350515463918,0.008894536213468869,0.06334515572844218,0.7075868322065891,0.442,0.624,Tendu
17635,49326,49,891.0,815.0,2.97,121.1,1.0,0.0,5.0,0.793,9.33,0.983,0.98,0.135,0.004,0.027,300.0,0.7682291666666665,0.5218178824304298,0.9397163120567376,0.9999999999999998,0.005082592121982211,0.05932674571011648,0.5352642432051176,0.392,0.732,Tendu
17636,49328,49,26074.0,27125.0,66.25,242.0,0.5,0.5,344.0,0.612,-3.87,0.893,0.826,0.167,0.067,0.218,393.57,0.2968749999999998,0.3044623744442615,0.6205673758865249,0.8015463917525771,0.08513341804320204,0.07810809563093252,0.801204963992718,0.368,0.459,Intermédiaire
17637,49329,49,1351.0,1338.0,21.01,30.1,0.9,0.1,6.0,0.709,0.97,0.913,0.869,0.127,0.044,0.086,64.3,0.5494791666666665,0.3841593940391899,0.6914893617021276,0.8569587628865978,0.05590851334180432,0.01201709329656147,0.5680313968082179,0.32,0.564,Intermédiaire
17638,49330,49,1161.0,1183.0,17.18,25.4,1.0,0.0,6.0,0.762,-1.86,0.959,0.947,0.127,0.011,0.044,67.58,0.6875,0.33755969043306444,0.854609929078014,0.9574742268041236,0.01397712833545108,0.012675454178684764,0.5560990993934604,0.359,0.646,Tendu
17639,49331,49,17617.0,17577.0,241.54,35.9,0.8,0.2,171.0,0.705,0.23,0.931,0.896,0.162,0.036,0.164,72.94,0.5390624999999998,0.3719743125308744,0.7553191489361706,0.8917525773195876,0.045743329097839895,0.013751312205569171,0.7703144734232215,0.447,0.581,Intermédiaire
17640,49332,49,4199.0,4092.00000000001,31.15,55.8,1.0,0.0,33.0,0.757,2.61,0.968,0.96,0.114,0.008,0.059,134.8,0.6744791666666665,0.41116416927383503,0.8865248226950353,0.9742268041237112,0.010165184243964422,0.02616783786658959,0.657341001907512,0.439,0.668,Tendu
17641,49333,49,2853.0,2979.99999999999,28.83,47.4,0.8,0.2,28.0,0.715,-4.26,0.91,0.877,0.17,0.033,0.163,98.96,0.5651041666666665,0.298040507162852,0.6808510638297873,0.8672680412371134,0.041931385006353246,0.01897404091070579,0.6268990598857714,0.344,0.549,Intermédiaire
17642,49334,49,341.0,319.0,7.19,23.4,1.0,0.0,2.0,0.725,6.9,0.93,0.829,0.189,0.101,0.141,47.43,0.5911458333333333,0.4818047093693397,0.75177304964539,0.8054123711340204,0.12833545108005084,0.008630950588811479,0.4597307902133899,0.279,0.606,Tendu
17643,49336,49,875.0,896.999999999999,31.83,13.1,1.0,0.0,5.0,0.796,-2.45,0.905,0.887,0.176,0.018,0.113,27.49,0.7760416666666665,0.3278445578791372,0.6631205673758864,0.8801546391752577,0.022871664548919948,0.004628598152976574,0.5338381221494919,0.322,0.604,Tendu
17644,49338,49,1344.0,1418.0,12.72,45.2,1.0,0.0,7.0,0.745,-5.22,0.969,0.944,0.138,0.024,0.052,105.66,0.6432291666666665,0.28223283385476705,0.8900709219858154,0.9536082474226804,0.030495552731893267,0.0203188634443113,0.5676223953255847,0.36,0.634,Tendu
17645,49339,49,1477.0,1484.0,18.08,33.9,1.0,0.0,4.0,0.74,-0.47,0.965,0.942,0.144,0.023,0.055,81.69,0.6302083333333333,0.36044788407706246,0.875886524822695,0.9510309278350515,0.029224904701397714,0.01550761029050174,0.5750520599635662,0.369,0.642,Tendu
17646,49341,49,691.0,760.0,8.92,41.4,0.9,0.1,2.0,0.708,-9.08,0.916,0.832,0.146,0.084,0.007,77.47,0.5468749999999998,0.2186728140951754,0.7021276595744683,0.8092783505154637,0.10673443456162644,0.014660572814111403,0.5152607607214389,0.272,0.529,Intermédiaire
17647,49343,49,3178.0,3162.0,21.21,65.6,1.0,0.0,27.0,0.785,0.51,0.976,0.967,0.145,0.01,0.058,149.83,0.7473958333333335,0.3765848839123992,0.9148936170212765,0.9832474226804122,0.012706480304955527,0.029184656177050905,0.6353962921325409,0.438,0.689,Tendu
17648,49344,49,1238.0,1222.0,16.45,28.2,1.0,0.0,4.0,0.8,1.31,0.976,0.952,0.179,0.024,0.065,75.26,0.7864583333333335,0.38975794500246996,0.9148936170212765,0.9639175257731958,0.030495552731893267,0.014216982097802722,0.5611544855312274,0.392,0.699,Tendu
17649,49345,49,5874.00000000001,5756.99999999999,94.37,28.8,1.0,0.0,45.0,0.768,2.03,0.949,0.903,0.146,0.046,0.095,62.24,0.703125,0.4016136999835337,0.8191489361702127,0.9007731958762886,0.05844980940279543,0.01160361054742306,0.6837849707579468,0.442,0.647,Tendu
17650,49347,49,4498.00000000001,4349.00000000001,33.7,62.9,0.9,0.1,50.0,0.707,3.43,0.944,0.929,0.14,0.015,0.071,133.47,0.544270833333333,0.4246665568911576,0.8014184397163118,0.9342783505154639,0.01905972045743329,0.025900880557679837,0.6627595107506659,0.404,0.61,Tendu
17651,49352,49,1316.0,1336.0,12.63,43.1,1.0,0.0,6.0,0.771,-1.5,0.964,0.959,0.151,0.006,0.054,104.2,0.7109375,0.34348756792359625,0.8723404255319149,0.9729381443298968,0.007623888182973317,0.020025812563853978,0.565964821764887,0.373,0.66,Tendu
17652,49353,49,15620.0,14402.0,12.2,597.5,0.6,0.4,176.0,0.684,8.46,0.94,0.932,0.189,0.008,0.333,1280.33,0.484375,0.5074921784949779,0.7872340425531914,0.9381443298969072,0.010165184243964422,0.2560983687503387,0.7608355221101577,0.463,0.608,Tendu
17653,49355,49,3078.0,2956.0,34.06,40.5,0.9,0.1,25.0,0.766,4.13,0.945,0.933,0.15,0.012,0.097,90.37,0.6979166666666665,0.4361929853449696,0.8049645390070919,0.9394329896907216,0.015247776365946633,0.017249857990754847,0.6328779877345061,0.413,0.652,Tendu
17654,49358,49,569.000000000001,585.000000000001,7.86,40.3,1.0,0.0,8.0,0.694,-2.74,0.874,0.784,0.14,0.09,0.097,72.39,0.5104166666666665,0.3230693232339865,0.5531914893617023,0.7474226804123711,0.11435832274459974,0.013640916325944838,0.49997927097103884,0.246,0.491,Intermédiaire
17655,49359,49,553.0,581.000000000001,8.1,33.4,1.0,0.0,2.0,0.752,-4.82,0.923,0.854,0.146,0.069,0.0,68.27,0.6614583333333333,0.28881936439980244,0.7269503546099294,0.8376288659793814,0.08767471410419314,0.012813950827668017,0.4977359582375242,0.289,0.581,Intermédiaire
17656,49361,49,1924.0,1829.0,22.66,41.0,1.0,0.0,15.0,0.695,5.19,0.944,0.895,0.142,0.05,0.087,84.91,0.513020833333333,0.4536472912893134,0.8014184397163118,0.8904639175257731,0.06353240152477764,0.016153927985756922,0.5958714999276474,0.36,0.604,Tendu
17657,49362,49,1282.0,1224.0,3.4,180.6,0.9,0.1,7.0,0.763,4.74,0.948,0.904,0.114,0.044,0.005,377.06,0.6901041666666665,0.44623744442614854,0.8156028368794326,0.902061855670103,0.05590851334180432,0.07479421204439118,0.5639040156226054,0.367,0.652,Tendu
17658,49364,49,1122.0,1159.0,25.48,21.8,1.0,0.0,8.0,0.786,-3.19,0.901,0.861,0.119,0.04,0.042,44.03,0.75,0.3156594763708217,0.6489361702127661,0.8466494845360824,0.05082592121982211,0.007948503332951965,0.5534092535374779,0.325,0.587,Intermédiaire
17659,49367,49,5784.0,5750.00000000002,89.94,25.9,0.9,0.1,43.0,0.74,0.59,0.943,0.925,0.154,0.018,0.112,64.31,0.6302083333333333,0.37790219002140624,0.7978723404255317,0.9291237113402062,0.022871664548919948,0.012019100494372822,0.6825686184104626,0.424,0.621,Tendu
17660,49368,49,2006.0,1990.0,40.77,25.0,0.9,0.1,10.0,0.636,0.8,0.88,0.825,0.135,0.055,0.093,49.2,0.359375,0.38136011855754987,0.5744680851063828,0.8002577319587627,0.0698856416772554,0.008986224601420695,0.5991582760896752,0.286,0.477,Intermédiaire
17661,49369,49,1330.0,1269.0,33.1,22.9,1.0,0.0,22.0,0.7,4.81,0.886,0.795,0.124,0.091,0.125,40.18,0.5260416666666665,0.44739008727152973,0.5957446808510638,0.7615979381443299,0.11562897077509529,0.007175732175581637,0.5667979673840373,0.303,0.534,Intermédiaire
17662,49370,49,459.0,478.0,16.49,12.6,1.0,0.0,1.0,0.767,-3.97,0.962,0.933,0.155,0.029,0.052,27.84,0.7005208333333333,0.30281574180800264,0.8652482269503543,0.9394329896907216,0.03684879288437103,0.004698850076373877,0.48308569480804897,0.311,0.644,Tendu
17663,49371,49,1750.0,1704.0,18.02,45.2,1.0,0.0,15.0,0.763,2.7,0.939,0.929,0.161,0.01,0.073,97.11,0.6901041666666665,0.41264613864646804,0.7836879432624113,0.9342783505154639,0.012706480304955527,0.018602709315605762,0.5884069225899492,0.376,0.639,Tendu
17664,49373,49,7721.99999999999,7881.99999999999,178.86,21.9,0.9,0.1,62.0,0.735,-2.03,0.901,0.857,0.138,0.044,0.112,43.17,0.6171874999999998,0.3347604149514244,0.6489361702127661,0.8414948453608246,0.05590851334180432,0.007775884321175737,0.7053340696472021,0.393,0.557,Intermédiaire
17665,49374,49,1462.0,1540.0,9.91,64.9,1.0,0.0,5.0,0.645,-5.06,0.928,0.896,0.148,0.032,0.055,147.53,0.3828125,0.2848674460727812,0.7446808510638299,0.8917525773195876,0.04066073697585769,0.028723000680440057,0.5742483361912936,0.299,0.521,Intermédiaire
17666,49377,49,5641.99999999999,5503.0,47.23,49.8,1.0,0.0,33.0,0.748,2.53,0.958,0.939,0.147,0.019,0.065,119.46,0.6510416666666665,0.409846863164828,0.8510638297872339,0.947164948453608,0.0241423125794155,0.023088796423976377,0.6806104624503477,0.442,0.649,Tendu
17667,49378,49,2599.0,2589.00000000001,23.17,50.4,0.9,0.1,19.0,0.717,0.39,0.926,0.915,0.14,0.012,0.056,112.17,0.5703124999999998,0.37460892474888857,0.7375886524822697,0.9162371134020619,0.015247776365946633,0.02162554921950113,0.6195549414696958,0.363,0.587,Intermédiaire
17668,49381,49,1829.0,1855.0,40.66,21.2,1.0,0.0,11.0,0.761,-1.4,0.934,0.918,0.139,0.015,0.092,44.98,0.6848958333333333,0.3451342005598551,0.7659574468085109,0.9201030927835052,0.01905972045743329,0.008139187125030358,0.5918838854618651,0.366,0.618,Tendu
19150,53001,53,1864.0,1812.0,29.87,26.5,1.0,0.0,14.0,0.751,2.87,0.951,0.931,0.162,0.019,0.043,62.4,0.6588541666666665,0.41544541412810804,0.8262411347517729,0.9368556701030928,0.0241423125794155,0.011635725712404683,0.5933765884579671,0.382,0.644,Tendu
19151,53002,53,612.0,599.0,16.24,14.9,1.0,0.0,3.0,0.765,2.17,0.917,0.864,0.142,0.054,0.0,37.68,0.6953125,0.40391898567429607,0.7056737588652484,0.8505154639175256,0.06861499364675985,0.006673932722743759,0.5057096308425142,0.307,0.608,Tendu
19152,53003,53,2603.0,2812.0,38.78,38.0,1.0,0.0,30.0,0.688,-7.43,0.861,0.781,0.124,0.08,0.049,67.12,0.4947916666666665,0.24584225259344644,0.5070921985815602,0.7435567010309279,0.10165184243964422,0.012583123079362596,0.6196760653017956,0.284,0.459,Intermédiaire
19153,53005,53,2324.0,2281.0,36.54,32.0,0.9,0.1,22.0,0.777,1.89,0.921,0.884,0.157,0.038,0.078,63.6,0.7265625,0.3993084142927713,0.7198581560283688,0.8762886597938144,0.048284625158831,0.011876589449766864,0.61074678063467,0.38,0.622,Tendu
19154,53007,53,2908.0,2782.0,36.77,33.7,1.0,0.0,22.0,0.739,4.53,0.96,0.95,0.157,0.009,0.06,79.09,0.6276041666666665,0.44277951589000497,0.8581560283687941,0.9613402061855669,0.011435832274459974,0.014985738859550348,0.6284030122104444,0.411,0.653,Tendu
